# provenance: campaign=E sarimax_commit=aa68d57 sarimax_tree=clean julia=1.9.4 platform=Windows-x86_64 source_file=eixos_weekly.csv
# Solver versions and harness repository state were not captured at run time; see REPRODUCE.md for the reconstruction and its evidence.
# original header: celula,freq,series,p,d,q,P,D,Q,smape,mase,tempo,status
cell,freq,series,p,d,q,P,D,Q,smape,mase,seconds,status,campaign,sarimax_commit,sarimax_tree,harness_commit,harness_tree,julia,moi,ipopt,jump,platform,source_file
"req","weekly",2,5,2,2,0,0,0,3.8045,11.135,6.59,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",3,4,2,3,0,0,0,0.7184,2.129,10.58,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",4,2,1,2,0,0,0,15.4271,1.3056,13.44,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",5,3,1,2,0,0,0,12.3039,0.3162,11.29,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",6,4,1,1,0,0,0,23.4728,0.8408,9.36,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",7,3,1,4,0,0,0,25.955,0.5558,17.95,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",8,3,0,2,0,0,0,27.8404,1.5565,5.68,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",9,3,0,2,0,0,0,10.4282,0.8346,4.46,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",10,2,1,4,0,0,0,5.5984,5.0412,6.26,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",11,4,1,5,0,0,0,13.6106,0.3886,9.2,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",12,1,1,2,0,0,0,2.609,2.1799,1.69,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",13,1,1,5,0,0,0,4.0137,4.3688,4.8,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",14,0,1,2,0,0,0,2.6534,2.2844,0.84,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",15,3,1,1,0,0,0,11.9194,5.1873,2.77,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",16,0,1,3,0,0,0,11.6839,5.2348,1.2,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",17,1,2,2,0,0,0,1.9174,6.5133,1.87,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",18,1,2,2,0,0,0,4.0123,5.3345,2.04,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",19,3,1,2,0,0,0,20.4476,0.5288,8.07,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",20,5,1,2,0,0,0,13.488,0.9469,10.48,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",21,2,1,2,0,0,0,15.5104,0.5296,7.13,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",22,2,1,1,0,0,0,13.4665,0.4179,5.24,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",23,5,1,2,0,0,0,11.0634,0.5574,8.62,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",24,5,1,3,0,0,0,25.0438,1.1203,10.62,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",25,1,0,2,0,0,0,29.347,1.766,2.85,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",26,2,1,3,0,0,0,24.8446,0.8403,12.65,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",27,2,1,3,0,0,0,25.5461,1.0137,8.78,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",28,1,0,0,0,0,0,43.362,1.5383,1.43,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",29,2,1,2,0,0,0,31.5768,1.226,6.65,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",30,2,1,3,0,0,0,18.5318,1.2145,12.39,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",31,3,1,2,0,0,0,37.7879,1.887,7.69,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",32,4,1,3,0,0,0,30.1167,1.7575,11.42,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",33,1,1,1,0,0,0,19.7763,1.4548,5.61,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",34,4,1,3,0,0,0,31.7585,2.2687,18.34,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",35,2,1,2,0,0,0,38.3708,1.6491,7.3,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",36,4,1,2,0,0,0,15.2676,1.9883,5.6,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",37,3,1,3,0,0,0,1.6905,2.7173,3.61,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",38,0,1,0,0,0,0,1.9164,1.618,0.39,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",39,1,1,2,0,0,0,1.6722,3.5835,5.42,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",40,1,1,1,0,0,0,1.875,4.1315,5.16,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",41,0,1,0,0,0,0,1.8098,1.4975,0.9,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",42,0,1,0,0,0,0,1.8069,1.4775,0.66,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",43,0,1,0,0,0,0,1.8083,1.4992,0.54,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",44,1,1,1,0,0,0,1.9338,4.2691,3.76,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",45,2,1,2,0,0,0,4.2461,6.186,5.03,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",46,2,1,2,0,0,0,5.2553,4.2792,3.72,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",47,2,1,2,0,0,0,4.2332,6.166,5.05,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",48,2,1,2,0,0,0,2.0049,2.8204,5.64,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",49,2,1,2,0,0,0,3.048,2.5453,3.25,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",50,2,1,2,0,0,0,3.0401,2.5382,3.24,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",51,0,1,0,0,0,0,1.5812,1.7945,0.78,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",52,0,1,0,0,0,0,1.7058,1.3988,0.78,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",53,5,1,1,0,0,0,6.3932,0.6938,4.61,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",54,1,2,1,0,0,0,0.914,0.4829,1.83,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",55,3,1,3,0,0,0,4.5848,1.7412,11.55,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",56,1,1,1,0,0,0,7.2008,3.1943,2.07,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",57,2,0,1,0,0,0,11.7157,3.8847,1.05,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",58,5,1,0,0,0,0,7.5905,3.3055,1.42,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",59,1,1,1,0,0,0,14.8968,0.6387,1.82,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",60,1,1,0,0,0,0,3.845,6.296,3.07,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",61,3,2,3,0,0,0,4.3295,3.7425,8.41,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",62,2,1,2,0,0,0,2.61,3.0207,13.59,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",63,4,1,2,0,0,0,2.8068,2.6416,13.18,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",64,5,1,1,0,0,0,3.2511,2.1905,10.58,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",65,5,1,1,0,0,0,2.8644,2.0938,11.72,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",66,5,2,3,0,0,0,0.3664,0.9363,11.44,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",67,4,2,3,0,0,0,1.3588,6.1473,6.9,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",68,5,2,1,0,0,0,2.1521,4.7994,2.29,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",69,4,2,2,0,0,0,2.0641,3.6351,1.84,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",70,4,1,1,0,0,0,1.1744,0.9292,1.73,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",71,0,1,4,0,0,0,5.6841,0.8491,1.56,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",72,2,1,0,0,0,0,5.9,1.0591,0.74,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",73,2,1,0,0,0,0,5.9009,1.0592,0.58,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",74,3,1,0,0,0,0,20.4701,11.5416,1.79,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",75,3,2,2,0,0,0,2.5583,2.1429,2.32,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",76,0,2,1,0,0,0,105.1847,3.7008,0.44,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",77,1,1,5,0,0,0,13.6986,3.1977,4.39,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",78,3,1,3,0,0,0,21.4508,3.8289,4.22,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",79,2,1,2,0,0,0,17.6292,3.081,3.41,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",80,4,1,2,0,0,0,10.2794,1.7099,3.32,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",81,5,2,1,0,0,0,3.3479,3.3706,2.65,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",82,3,2,5,0,0,0,0.1717,0.9389,6.15,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",83,0,1,1,0,0,0,1.2428,2.1189,0.7,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",84,1,1,0,0,0,0,1.3142,2.091,0.55,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",85,1,1,1,0,0,0,2.1292,6.4319,1.54,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",86,2,1,2,0,0,0,2.2832,6.6235,2.74,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",87,0,1,0,0,0,0,2.1661,2.4511,1.21,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",88,1,2,4,0,0,0,0.5867,2.0886,12.29,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",89,2,1,2,0,0,0,7.6703,1.0264,4.01,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",90,0,1,1,0,0,0,1.0306,1.156,1.21,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",91,4,1,0,0,0,0,0.7863,1.2553,4.61,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",92,3,2,3,0,0,0,2.2534,2.6671,12.68,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",93,5,1,1,0,0,0,0.5127,0.8148,1.78,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",94,1,1,0,0,0,0,9.7313,2.9412,0.35,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",95,0,1,1,0,0,0,8.9359,2.6169,0.37,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",96,1,2,4,0,0,0,0.3325,1.3215,10.52,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",97,1,1,1,0,0,0,3.659,0.2597,5.81,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",98,4,1,0,0,0,0,2.5858,0.2245,6.7,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",99,5,1,5,0,0,0,0.8482,2.5864,20.81,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",100,1,2,4,0,0,0,2.2706,4.7556,10.73,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",101,2,1,1,0,0,0,0.5268,1.0785,0.8,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",102,1,2,4,0,0,0,1.6856,4.3429,10.54,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",103,5,1,1,0,0,0,2.9389,2.7156,6.86,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",104,4,2,1,0,0,0,0.3268,0.3195,1.67,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",105,0,2,1,0,0,0,1.165,5.172,3.44,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",106,3,2,2,0,0,0,0.2648,0.5188,2.41,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",107,3,2,2,0,0,0,0.6709,3.6343,9.26,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",108,3,2,1,0,0,0,0.3888,2.0324,7.42,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",109,1,2,0,0,0,0,6.5011,28.8339,5.21,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",110,4,1,0,0,0,0,0.553,0.8866,0.92,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",111,0,1,0,0,0,0,2.1972,2.4552,1.45,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",112,1,2,4,0,0,0,0.7105,2.3288,12.08,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",113,1,1,3,0,0,0,3.0359,0.3192,3.93,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",114,0,1,0,0,0,0,2.5587,2.0388,0.6,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",115,4,1,0,0,0,0,2.8017,3.2233,4.68,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",116,1,2,0,0,0,0,43.6326,29.2236,5.66,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",117,0,1,0,0,0,0,1.4245,3.0025,0.5,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",118,5,1,1,0,0,0,0.5122,0.814,1.58,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",119,0,1,1,0,0,0,14.5261,3.1886,0.51,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",120,0,1,1,0,0,0,13.3152,2.7371,0.44,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",121,1,2,0,0,0,0,3.3242,11.8535,7.34,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",122,1,1,5,0,0,0,5.9442,0.3242,16.77,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",123,1,1,1,0,0,0,4.6887,0.3174,6.26,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",124,3,1,3,0,0,0,0.4986,1.4472,16.85,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",125,3,2,1,0,0,0,1.7791,3.8351,8.09,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",126,2,1,1,0,0,0,0.7598,1.5199,1.12,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",127,1,2,0,0,0,0,14.7327,34.4693,5.38,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",128,5,1,0,0,0,0,2.8487,2.6935,5.61,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
"req","weekly",129,4,2,1,0,0,0,0.458,0.4498,1.59,"OK","E","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","eixos_weekly.csv"
