# provenance: campaign=B sarimax_commit=not_recorded sarimax_tree=not_recorded julia=not_recorded platform=Windows-x86_64 source_file=objetivos_monthly.csv
# Solver versions and harness repository state were not captured at run time; see REPRODUCE.md for the reconstruction and its evidence.
# original header: series,T,celula,p,d,q,P,D,Q,smape,mase,max_coef,prev_neg,tempo,status
series,T,cell,p,d,q,P,D,Q,smape,mase,max_coef,forecast_negative,seconds,status,campaign,sarimax_commit,sarimax_tree,harness_commit,harness_tree,julia,moi,ipopt,jump,platform,source_file
23084,306,"mse",0,1,1,0,1,1,2.2029,0.8824,0.7707,0,9.62,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
45765,66,"ridge",0,1,1,0,0,0,20.6757,0.474,0.3762,0,0.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
24254,224,"mse",2,1,0,2,0,0,5.6656,0.2991,0.3427,0,10.62,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
21306,186,"huber",2,1,1,2,0,0,16.6667,0.4893,0.8147,0,5.78,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
18662,104,"mse",2,2,2,0,0,0,27.5421,0.1627,1.5642,0,1.45,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
40476,162,"ridge",0,1,0,0,0,0,0.9427,0.0588,0.0,0,0.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6601,218,"huber",0,1,1,1,0,2,11.2236,0.6006,0.7603,0,6.75,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
5360,289,"ridge",1,1,0,2,0,0,1.5034,0.713,0.3493,0,0.97,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
7192,69,"ridge",0,1,0,0,0,0,38.2356,0.6038,0.0,0,0.12,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
8873,69,"mse",0,1,0,0,0,0,38.5708,0.9913,0.0,0,0.59,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37472,234,"mse",0,1,0,0,1,1,0.8441,0.283,0.4842,0,8.05,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
38895,233,"mae",0,1,0,0,0,0,0.0,0.0,0.0,0,1.4,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39785,70,"mse_zeroed",0,1,1,0,0,0,6.065,0.6646,0.3195,0,0.48,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
2515,306,"ridge",0,1,2,0,1,1,1.302,1.0805,0.5357,0,2.85,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
47792,328,"mae",2,2,2,0,0,1,1.2285,0.3528,1.4721,0,6.27,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
35166,175,"mse",1,1,1,1,1,2,19.5808,0.8473,0.8458,0,8.12,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4609,168,"mae",0,1,1,0,1,1,8.2264,1.0427,0.7363,0,1.41,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4022,289,"huber",0,1,3,0,1,2,0.5024,0.5501,0.7001,0,12.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
36305,104,"mse",2,2,2,0,0,0,10.7487,0.9598,1.0685,0,1.73,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
16449,317,"mse",0,2,2,0,0,0,6.996,0.3031,0.9836,0,12.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
19785,69,"mse",1,1,1,0,0,0,7.4021,0.1966,0.824,0,2.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
26726,822,"mae",2,0,2,1,1,2,0.7664,0.1579,1.8105,0,78.64,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6168,270,"mse_zeroed",0,1,1,2,0,0,6.6339,0.7666,0.6194,0,2.53,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
1516,306,"ridge",0,1,2,0,1,1,2.7908,0.954,0.468,0,1.64,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
16438,317,"huber",2,1,2,1,0,0,7.5503,0.8127,1.157,0,11.07,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39974,113,"mse_zeroed",1,1,0,0,0,0,28.2007,2.1499,0.266,0,0.35,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
41235,159,"mse",1,1,0,0,1,2,2.9015,0.2068,0.7114,0,5.93,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27590,199,"ridge",0,1,2,1,0,1,5.0045,0.4575,0.7093,0,3.25,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
41513,240,"mse_zeroed",1,2,1,1,0,2,5.4351,1.3024,0.8644,0,2.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
28460,234,"mse",1,1,1,2,0,0,2.1557,0.6378,0.811,0,19.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
28886,234,"huber",5,1,2,0,1,2,0.4894,0.615,0.9801,0,17.13,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
20975,69,"mse",0,1,0,0,0,0,25.0032,0.644,0.0,0,0.5,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4959,272,"mse",1,1,1,0,1,1,8.0575,1.96,0.7727,0,21.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14208,272,"mse",2,1,3,0,0,0,2.773,0.8133,1.4949,0,40.04,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
29390,306,"mse_zeroed",1,0,0,2,1,2,1.3526,0.3833,0.9841,0,7.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
20971,69,"mse",0,1,0,0,1,1,45.5891,2.2483,0.6298,0,0.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
21675,80,"mse_zeroed",0,1,1,2,0,0,14.5534,0.6787,0.8707,0,1.83,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14973,237,"mse",0,1,1,0,0,2,24.8579,0.4912,0.3938,0,11.62,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
38084,330,"huber",0,1,1,1,0,1,9.8766,0.5636,0.8308,0,10.51,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
9006,69,"mse",0,1,0,0,0,0,18.854,0.687,0.0,0,0.53,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
41190,198,"mse",0,1,0,0,0,0,1.9566,0.1955,0.0,0,4.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37817,618,"mae",0,1,1,2,0,2,8.7411,1.5323,0.6882,0,18.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
19968,69,"ridge",2,1,1,0,0,0,41.905,1.3442,0.6219,0,0.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
10066,510,"huber",0,1,1,1,0,0,5.6378,1.3978,0.2693,0,11.75,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
836,918,"huber",2,1,1,1,1,1,0.5894,0.3097,0.7287,0,72.88,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44476,193,"mse_zeroed",3,1,0,0,0,0,4.9914,0.2498,0.2263,0,1.44,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
147,76,"mse",0,1,0,0,0,0,1.4311,0.5749,0.0,0,0.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27255,68,"ridge",0,1,0,0,0,0,0.564,0.2302,0.0,0,0.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
35528,502,"mse",1,1,0,0,0,0,23.7949,2.1827,0.125,0,30.27,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
30382,186,"mse_zeroed",0,1,1,0,0,0,2.5654,0.7444,0.346,0,0.4,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
31955,235,"mse_zeroed",1,0,1,2,1,0,1.4455,0.4595,0.9691,0,1.32,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
1101,306,"huber",1,0,0,2,0,0,1.553,0.6791,0.8892,0,3.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14100,159,"mse",0,1,1,0,0,0,35.2098,0.312,0.2102,0,3.81,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
34953,82,"huber",1,1,0,0,0,0,12.5055,0.5303,0.5213,0,1.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
12146,102,"huber",0,1,1,0,0,1,2.5654,1.0284,0.4808,0,2.64,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
41712,140,"ridge",0,1,1,2,0,0,31.968,0.5202,0.7127,0,1.41,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27081,131,"ridge",2,0,0,0,0,0,13.5746,0.7182,0.3707,0,0.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
25798,191,"mse",1,1,0,0,0,1,11.2476,1.9805,0.8692,0,9.49,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
22721,306,"mse",3,1,2,1,0,1,3.7252,0.9187,0.9231,0,92.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
3439,256,"ridge",0,1,1,2,1,2,7.3511,0.9303,0.4649,0,1.28,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
47398,67,"mse",1,1,2,1,0,0,21.7437,0.2301,1.6308,0,6.81,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14805,558,"mse",4,2,2,0,0,2,0.9476,0.4689,1.7188,0,164.41,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
5009,318,"mse",2,1,1,0,0,0,10.8694,0.7142,0.8711,0,38.67,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
28381,233,"mse_zeroed",1,1,0,0,0,0,7.5931,2.08,0.3044,0,0.61,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
18421,79,"ridge",0,1,1,0,0,0,25.0639,0.7903,0.5994,0,0.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37069,176,"mae",0,1,0,0,0,0,25.2321,3.3963,0.0,0,1.15,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
45110,67,"mae",1,1,1,0,0,0,24.5265,0.746,0.8711,0,1.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4241,330,"mse",0,1,2,0,0,1,70.8592,2.2806,0.572,0,38.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
29095,306,"ridge",2,1,3,2,0,0,0.7815,0.1326,0.4485,0,2.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
43744,181,"mse",1,1,0,0,0,0,6.1726,0.7589,0.2909,0,2.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
18021,69,"mae",0,1,0,0,0,0,48.7389,1.4575,0.0,0,0.32,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
5221,168,"mse_zeroed",0,1,1,0,0,0,34.4097,1.1817,0.9093,0,0.84,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
19434,69,"mae",2,1,1,0,0,0,3.2556,0.1178,0.8005,0,1.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
30910,272,"huber",3,0,0,2,1,1,3.8887,1.0321,0.6776,0,12.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
41538,321,"huber",0,1,1,0,0,0,24.8861,1.457,0.7901,0,5.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
38046,306,"mse_zeroed",1,2,2,1,0,1,1.3321,0.4973,0.7735,0,7.45,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
20554,69,"ridge",2,1,1,0,0,0,9.7936,0.2861,0.415,0,0.6,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
5439,289,"mse",2,1,0,2,0,0,3.0939,1.3318,0.4076,0,15.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
21383,186,"mse",1,1,2,0,1,1,3.7176,0.2452,1.2166,0,11.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11412,282,"huber",2,0,1,0,1,1,0.5092,0.3573,1.939,0,13.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
5966,470,"mse_zeroed",0,1,0,0,0,1,21.6319,0.7281,0.1699,0,2.57,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
9620,69,"mse",0,1,2,0,0,2,5.4198,0.148,1.5235,0,2.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
22397,306,"mse",1,1,1,2,0,0,0.9061,0.4912,0.6888,0,36.48,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39301,213,"mse_zeroed",0,1,0,0,0,0,4.6759,0.71,0.0,0,4.64,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
5250,289,"mse",1,1,0,0,1,2,18.7722,1.7122,0.908,0,12.41,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
25070,202,"ridge",0,1,2,1,0,0,9.2816,1.8947,0.2826,0,1.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
33123,354,"mse",1,0,0,1,0,1,42.6471,1.9372,0.8595,0,21.81,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
2616,305,"mae",2,1,2,2,0,0,8.2426,0.9672,1.4498,0,6.73,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
17477,69,"mse",1,1,0,0,0,0,20.8772,0.6264,0.2468,0,1.04,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15682,190,"mse",0,1,2,0,0,0,1.5586,1.0074,0.603,0,6.57,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
20222,69,"mse",2,1,3,0,0,0,30.1081,1.2069,1.0767,0,1.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
45891,75,"huber",0,1,0,0,0,0,6.5831,0.6883,0.0,0,0.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39363,149,"mse",2,2,3,0,0,2,1.1987,0.3883,1.0053,0,9.03,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
36578,240,"ridge",0,2,2,0,0,2,3.7271,0.5934,0.3546,0,2.18,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
9231,69,"mae",1,1,1,1,0,0,28.1456,0.5127,0.8974,0,1.2,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15658,335,"mse",0,1,1,2,0,0,6.357,0.5951,0.3578,0,27.7,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
18766,69,"mse",0,1,0,0,0,0,25.2279,0.5536,0.0,0,0.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27674,77,"ridge",0,1,0,0,0,0,12.9045,1.9172,0.0,0,0.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
263,151,"mse",1,0,0,0,1,1,6.1773,0.6845,0.9376,0,4.05,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15747,313,"mse",0,1,0,0,0,1,5.5276,1.3111,0.1789,0,9.11,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
47638,66,"mae",0,1,1,0,0,0,32.7867,1.8478,0.6814,0,0.57,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
23379,306,"huber",1,1,0,0,0,0,2.7748,0.9537,0.144,0,3.78,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
32431,68,"ridge",2,1,0,0,0,0,39.3386,1.3129,0.6129,0,0.51,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
45765,66,"mse_zeroed",0,1,1,0,0,0,45.5499,0.9293,0.6366,0,0.22,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
10720,306,"huber",2,1,2,0,1,2,1.0842,0.4985,1.2591,0,10.08,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
24369,334,"ridge",2,0,2,1,1,2,7.4324,0.9649,0.5229,0,5.07,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
34626,82,"mse",0,0,0,0,0,0,52.5932,0.4802,0.0,0,0.6,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
31309,120,"mse_zeroed",0,0,3,0,1,1,5.9585,0.884,0.64,0,1.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
21029,186,"mse",4,1,1,1,0,0,1.7161,0.6041,0.7538,0,15.25,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
19174,69,"mae",0,1,0,0,0,0,43.2683,1.3471,0.0,0,0.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14849,82,"mse_zeroed",2,1,1,0,0,0,12.1239,1.1675,0.7977,0,0.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39637,70,"mse",0,1,0,0,0,0,14.2727,1.2672,0.0,0,0.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
18990,69,"mse",1,1,0,0,0,1,37.9763,1.0049,0.3712,0,1.46,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
21403,258,"huber",1,1,2,2,0,0,10.837,0.6557,1.1925,0,12.65,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
42257,247,"mae",0,2,2,0,0,0,2.038,0.3851,0.9758,0,2.87,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
23617,334,"huber",0,1,2,0,1,1,1.2065,0.6924,0.8117,0,10.06,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
